name_S24,islandmark_C,lat_R,lon_R,projectionlat_R,projectionlon_R,xang_R,yang_R,evalwidth_U,evalheight_U,useforbbr_C,useforffr_C,useforssr_C,useforglm_C,useforlr14_C,useforlr28_C,useforlr56_C,useforfd_C,useforconus_C,useformeso_C
000051_-137.0_BBR, ,36.8814,164.0319,0,-137,-0.10976701,0.096005005,256,256, , , , , , , , , , 
000051_-89.5_BBR, ,36.8814,-148.4681,0,-89.5,-0.10976701,0.096005005,256,256, , , , , , , , , , 
000051_140.7_BBR, ,36.8814,81.7319,0,140.7,-0.10976701,0.096005005,256,256, , , , , , , , , , 
000052_-75.0_BBR, ,35.9546,-122.4929,0,-75,-0.097769005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000052_-137.0_BBR, ,35.9546,175.5071,0,-137,-0.097769005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000052_-89.5_BBR, ,35.9546,-136.9929,0,-89.5,-0.097769005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000052_140.7_BBR, ,35.9546,93.2071,0,140.7,-0.097769005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000053_-75.0_BBR, ,35.3785,-114.248,0,-75,-0.085771005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000053_-137.0_BBR, ,35.3785,-176.248,0,-137,-0.085771005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000053_-89.5_BBR, ,35.3785,-128.748,0,-89.5,-0.085771005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000053_140.7_BBR, ,35.3785,101.452,0,140.7,-0.085771005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000054_-75.0_BBR, ,34.9677,-107.3853,0,-75,-0.073773005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000054_-137.0_BBR, ,34.9677,-169.3853,0,-137,-0.073773005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000054_-89.5_BBR, ,34.9677,-121.8853,0,-89.5,-0.073773005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000054_140.7_BBR, ,34.9677,108.3147,0,140.7,-0.073773005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000055_-75.0_BBR, ,34.6619,-101.3071,0,-75,-0.061775005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000055_-137.0_BBR, ,34.6619,-163.3071,0,-137,-0.061775005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000055_-89.5_BBR, ,34.6619,-115.8071,0,-89.5,-0.061775005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000055_140.7_BBR, ,34.6619,114.3929,0,140.7,-0.061775005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000056_-75.0_BBR, ,34.4326,-95.7262,0,-75,-0.049777005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000056_-137.0_BBR, ,34.4326,-157.7262,0,-137,-0.049777005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000056_-89.5_BBR, ,34.4326,-110.2262,0,-89.5,-0.049777005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000056_140.7_BBR, ,34.4326,119.9738,0,140.7,-0.049777005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000057_-75.0_BBR, ,34.2643,-90.475,0,-75,-0.037779005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000057_-137.0_BBR, ,34.2643,-152.475,0,-137,-0.037779005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000057_-89.5_BBR, ,34.2643,-104.975,0,-89.5,-0.037779005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000057_140.7_BBR, ,34.2643,125.225,0,140.7,-0.037779005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000058_-75.0_BBR, ,34.1477,-85.4419,0,-75,-0.025781005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000058_-137.0_BBR, ,34.1477,-147.4419,0,-137,-0.025781005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000058_-89.5_BBR, ,34.1477,-99.9419,0,-89.5,-0.025781005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000058_140.7_BBR, ,34.1477,130.258,0,140.7,-0.025781005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000059_-75.0_BBR, ,34.0773,-80.5447,0,-75,-0.013783005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000059_-137.0_BBR, ,34.0773,-142.5447,0,-137,-0.013783005,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000059_-89.5_BBR, ,34.0773,-95.0447,0,-89.5,-0.013783005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000059_140.7_BBR, ,34.0773,135.1553,0,140.7,-0.013783005,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000060_-75.0_BBR, ,34.05,-75.7162,0,-75,-0.001785006,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000060_-137.0_BBR, ,34.05,-137.7162,0,-137,-0.001785006,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000060_-89.5_BBR, ,34.05,-90.2162,0,-89.5,-0.001785006,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000060_140.7_BBR, ,34.05,139.9838,0,140.7,-0.001785006,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000061_-75.0_BBR, ,34.0648,-70.8964,0,-75,0.010212995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000061_-137.0_BBR, ,34.0648,-132.8964,0,-137,0.010212995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000061_-89.5_BBR, ,34.0648,-85.3964,0,-89.5,0.010212995,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000061_140.7_BBR, ,34.0648,144.8036,0,140.7,0.010212995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000062_-75.0_BBR, ,34.1221,-66.0262,0,-75,0.022210995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000062_-137.0_BBR, ,34.1221,-128.0262,0,-137,0.022210995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000062_-89.5_BBR, ,34.1221,-80.5262,0,-89.5,0.022210995,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000062_140.7_BBR, ,34.1221,149.6738,0,140.7,0.022210995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000063_-75.0_BBR, ,34.2245,-61.0413,0,-75,0.034208995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000063_-137.0_BBR, ,34.2245,-123.0413,0,-137,0.034208995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000063_-89.5_BBR, ,34.2245,-75.5413,0,-89.5,0.034208995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000063_140.7_BBR, ,34.2245,154.6587,0,140.7,0.034208995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000064_-75.0_BBR, ,34.3766,-55.865,0,-75,0.046206995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000064_-137.0_BBR, ,34.3766,-117.865,0,-137,0.046206995,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000064_-89.5_BBR, ,34.3766,-70.365,0,-89.5,0.046206995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000064_140.7_BBR, ,34.3766,159.835,0,140.7,0.046206995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000065_-75.0_BBR, ,34.5865,-50.3964,0,-75,0.058204995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000065_-137.0_BBR, ,34.5865,-112.3964,0,-137,0.058204995,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000065_-89.5_BBR, ,34.5865,-64.8964,0,-89.5,0.058204995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000065_140.7_BBR, ,34.5865,165.3036,0,140.7,0.058204995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000066_-75.0_BBR, ,34.8674,-44.4889,0,-75,0.070202995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000066_-137.0_BBR, ,34.8674,-106.4889,0,-137,0.070202995,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000066_-89.5_BBR, ,34.8674,-58.9889,0,-89.5,0.070202995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000066_140.7_BBR, ,34.8674,171.2111,0,140.7,0.070202995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000067_-75.0_BBR, ,35.2427,-37.9017,0,-75,0.082200995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000067_-137.0_BBR, ,35.2427,-99.9017,0,-137,0.082200995,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000067_-89.5_BBR, ,35.2427,-52.4017,0,-89.5,0.082200995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000067_140.7_BBR, ,35.2427,177.7983,0,140.7,0.082200995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000068_-75.0_BBR, ,35.7596,-30.1672,0,-75,0.094198995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000068_-137.0_BBR, ,35.7596,-92.1672,0,-137,0.094198995,0.096005005,256,256,1, ,1,1,1,1,1,1,1,1
000068_-89.5_BBR, ,35.7596,-44.6672,0,-89.5,0.094198995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000068_140.7_BBR, ,35.7596,-174.4672,0,140.7,0.094198995,0.096005005,256,256,1, ,1, ,1,1,1,1,1,1
000069_-75.0_BBR, ,36.5422,-20.053,0,-75,0.10619699,0.096005005,256,256, , , , , , , , , , 
000069_-137.0_BBR, ,36.5422,-82.053,0,-137,0.10619699,0.096005005,256,256, , , , , , , , , , 
000069_-89.5_BBR, ,36.5422,-34.553,0,-89.5,0.10619699,0.096005005,256,256, , , , , , , , , , 
000069_140.7_BBR, ,36.5422,-164.353,0,140.7,0.10619699,0.096005005,256,256, , , , , , , , , , 
000070_-75.0_BBR, ,31.6027,-135.2932,0,-75,-0.11867101,0.083993005,256,256, , , , , , , , , , 
000070_-137.0_BBR, ,31.6027,162.7068,0,-137,-0.11867101,0.083993005,256,256, , , , , , , , , , 
000070_-89.5_BBR, ,31.6027,-149.7932,0,-89.5,-0.11867101,0.083993005,256,256, , , , , , , , , , 
000070_140.7_BBR, ,31.6027,80.4068,0,140.7,-0.11867101,0.083993005,256,256, , , , , , , , , , 
000071_-75.0_BBR, ,30.8088,-124.116,0,-75,-0.10667301,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000071_-137.0_BBR, ,30.8088,173.884,0,-137,-0.10667301,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000071_-89.5_BBR, ,30.8088,-138.616,0,-89.5,-0.10667301,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000071_140.7_BBR, ,30.8088,91.584,0,140.7,-0.10667301,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000072_-75.0_BBR, ,30.3109,-116.0928,0,-75,-0.094675005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000072_-137.0_BBR, ,30.3109,-178.0928,0,-137,-0.094675005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000072_-89.5_BBR, ,30.3109,-130.5928,0,-89.5,-0.094675005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000072_140.7_BBR, ,30.3109,99.6071,0,140.7,-0.094675005,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000073_-75.0_BBR, ,29.9519,-109.4271,0,-75,-0.082677005,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000073_-137.0_BBR, ,29.9519,-171.4271,0,-137,-0.082677005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000073_-89.5_BBR, ,29.9519,-123.9271,0,-89.5,-0.082677005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000073_140.7_BBR, ,29.9519,106.2729,0,140.7,-0.082677005,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000074_-75.0_BBR, ,29.6806,-103.5382,0,-75,-0.070679005,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000074_-137.0_BBR, ,29.6806,-165.5382,0,-137,-0.070679005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000074_-89.5_BBR, ,29.6806,-118.0382,0,-89.5,-0.070679005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000074_140.7_BBR, ,29.6806,112.1618,0,140.7,-0.070679005,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000075_-75.0_BBR, ,29.4729,-98.1479,0,-75,-0.058681005,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000075_-137.0_BBR, ,29.4729,-160.1479,0,-137,-0.058681005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000075_-89.5_BBR, ,29.4729,-112.6479,0,-89.5,-0.058681005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000075_140.7_BBR, ,29.4729,117.5521,0,140.7,-0.058681005,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000076_-75.0_BBR, ,29.3154,-93.0952,0,-75,-0.046683005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000076_-137.0_BBR, ,29.3154,-155.0952,0,-137,-0.046683005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000076_-89.5_BBR, ,29.3154,-107.5952,0,-89.5,-0.046683005,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000076_140.7_BBR, ,29.3154,122.6048,0,140.7,-0.046683005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000077_-75.0_BBR, ,29.1999,-88.2739,0,-75,-0.034685005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000077_-137.0_BBR, ,29.1999,-150.2739,0,-137,-0.034685005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000077_-89.5_BBR, ,29.1999,-102.7739,0,-89.5,-0.034685005,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000077_140.7_BBR, ,29.1999,127.4261,0,140.7,-0.034685005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000078_-75.0_BBR, ,29.1214,-83.6075,0,-75,-0.022687005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000078_-137.0_BBR, ,29.1214,-145.6075,0,-137,-0.022687005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000078_-89.5_BBR, ,29.1214,-98.1075,0,-89.5,-0.022687005,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000078_140.7_BBR, ,29.1214,132.0925,0,140.7,-0.022687005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000079_-75.0_BBR, ,29.0767,-79.0356,0,-75,-0.010689005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000079_-137.0_BBR, ,29.0767,-141.0356,0,-137,-0.010689005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000079_-89.5_BBR, ,29.0767,-93.5356,0,-89.5,-0.010689005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000079_140.7_BBR, ,29.0767,136.6644,0,140.7,-0.010689005,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000080_-75.0_BBR, ,29.0643,-74.5065,0,-75,0.001308995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000080_-137.0_BBR, ,29.0643,-136.5065,0,-137,0.001308995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000080_-89.5_BBR, ,29.0643,-89.0065,0,-89.5,0.001308995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000080_140.7_BBR, ,29.0643,141.1935,0,140.7,0.001308995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000081_-75.0_BBR, ,29.0837,-69.9721,0,-75,0.013306995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000081_-137.0_BBR, ,29.0837,-131.9721,0,-137,0.013306995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000081_-89.5_BBR, ,29.0837,-84.4721,0,-89.5,0.013306995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000081_140.7_BBR, ,29.0837,145.7278,0,140.7,0.013306995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000082_-75.0_BBR, ,29.1355,-65.3842,0,-75,0.025304995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000082_-137.0_BBR, ,29.1355,-127.3842,0,-137,0.025304995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000082_-89.5_BBR, ,29.1355,-79.8842,0,-89.5,0.025304995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000082_140.7_BBR, ,29.1355,150.3158,0,140.7,0.025304995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000083_-75.0_BBR, ,29.2218,-60.6896,0,-75,0.037302995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000083_-137.0_BBR, ,29.2218,-122.6896,0,-137,0.037302995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000083_-89.5_BBR, ,29.2218,-75.1896,0,-89.5,0.037302995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000083_140.7_BBR, ,29.2218,155.0104,0,140.7,0.037302995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000084_-75.0_BBR, ,29.346,-55.8252,0,-75,0.049300995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000084_-137.0_BBR, ,29.346,-117.8251,0,-137,0.049300995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000084_-89.5_BBR, ,29.346,-70.3252,0,-89.5,0.049300995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000084_140.7_BBR, ,29.346,159.8748,0,140.7,0.049300995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000085_-75.0_BBR, ,29.5136,-50.7092,0,-75,0.061298995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000085_-137.0_BBR, ,29.5136,-112.7092,0,-137,0.061298995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000085_-89.5_BBR, ,29.5136,-65.2092,0,-89.5,0.061298995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000085_140.7_BBR, ,29.5136,164.9908,0,140.7,0.061298995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000086_-75.0_BBR, ,29.7338,-45.2266,0,-75,0.073296995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000086_-137.0_BBR, ,29.7338,-107.2266,0,-137,0.073296995,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000086_-89.5_BBR, ,29.7338,-59.7266,0,-89.5,0.073296995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000086_140.7_BBR, ,29.7338,170.4734,0,140.7,0.073296995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000087_-75.0_BBR, ,30.0216,-39.1979,0,-75,0.085294995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000087_-137.0_BBR, ,30.0216,-101.1979,0,-137,0.085294995,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000087_-89.5_BBR, ,30.0216,-53.6979,0,-89.5,0.085294995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000087_140.7_BBR, ,30.0216,176.502,0,140.7,0.085294995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000088_-75.0_BBR, ,30.405,-32.3032,0,-75,0.097292995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000088_-137.0_BBR, ,30.405,-94.3032,0,-137,0.097292995,0.083993005,256,256,1, ,1,1,1,1,1,1,1,1
000088_-89.5_BBR, ,30.405,-46.8032,0,-89.5,0.097292995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000088_140.7_BBR, ,30.405,-176.6032,0,140.7,0.097292995,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000089_-75.0_BBR, ,30.9465,-23.8332,0,-75,0.10929099,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000089_-137.0_BBR, ,30.9465,-85.8332,0,-137,0.10929099,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000089_-89.5_BBR, ,30.9465,-38.3332,0,-89.5,0.10929099,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000089_140.7_BBR, ,30.9465,-168.1333,0,140.7,0.10929099,0.083993005,256,256,1, ,1, ,1,1,1,1,1,1
000090_-75.0_BBR, ,31.8715,-11.1969,0,-75,0.12128899,0.083993005,256,256, , , , , , , , , , 
000090_-137.0_BBR, ,31.8715,-73.1969,0,-137,0.12128899,0.083993005,256,256, , , , , , , , , , 
000090_-89.5_BBR, ,31.8715,-25.6969,0,-89.5,0.12128899,0.083993005,256,256, , , , , , , , , , 
000090_140.7_BBR, ,31.8715,-155.4969,0,140.7,0.12128899,0.083993005,256,256, , , , , , , , , , 
000091_-75.0_BBR, ,26.6387,-136.2625,0,-75,-0.12589501,0.071981005,256,256, , , , , , , , , , 
000091_-137.0_BBR, ,26.6387,161.7375,0,-137,-0.12589501,0.071981005,256,256, , , , , , , , , , 
000091_-89.5_BBR, ,26.6387,-150.7625,0,-89.5,-0.12589501,0.071981005,256,256, , , , , , , , , , 
000091_140.7_BBR, ,26.6387,79.4375,0,140.7,-0.12589501,0.071981005,256,256, , , , , , , , , , 
000092_-75.0_BBR, ,25.97,-125.3141,0,-75,-0.11389701,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000092_-137.0_BBR, ,25.97,172.6859,0,-137,-0.11389701,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000092_-89.5_BBR, ,25.97,-139.8141,0,-89.5,-0.11389701,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000092_140.7_BBR, ,25.97,90.3859,0,140.7,-0.11389701,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000093_-75.0_BBR, ,25.5479,-117.4594,0,-75,-0.10189901,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000093_-137.0_BBR, ,25.5479,-179.4594,0,-137,-0.10189901,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000093_-89.5_BBR, ,25.5479,-131.9594,0,-89.5,-0.10189901,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000093_140.7_BBR, ,25.5479,98.2406,0,140.7,-0.10189901,0.071981005,256,256,1, ,1,1,1,1,1,1,1,1
000094_-75.0_BBR, ,25.2413,-110.9415,0,-75,-0.089901005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000094_-137.0_BBR, ,25.2413,-172.9415,0,-137,-0.089901005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000094_-89.5_BBR, ,25.2413,-125.4415,0,-89.5,-0.089901005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000094_140.7_BBR, ,25.2413,104.7585,0,140.7,-0.089901005,0.071981005,256,256,1, ,1,1,1,1,1,1,1,1
000095_-75.0_BBR, ,25.0073,-105.1928,0,-75,-0.077903005,0.071981005,256,256,1, ,1,1,1,1,1,1,1,1
000095_-137.0_BBR, ,25.0073,-167.1928,0,-137,-0.077903005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000095_-89.5_BBR, ,25.0073,-119.6928,0,-89.5,-0.077903005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000095_140.7_BBR, ,25.0073,110.5071,0,140.7,-0.077903005,0.071981005,256,256,1, ,1,1,1,1,1,1,1,1
000096_-75.0_BBR, ,24.8258,-99.942,0,-75,-0.065905005,0.071981005,256,256,1, ,1,1,1,1,1,1,1,1
000096_-137.0_BBR, ,24.8258,-161.942,0,-137,-0.065905005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000096_-89.5_BBR, ,24.8258,-114.442,0,-89.5,-0.065905005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000096_140.7_BBR, ,24.8258,115.7579,0,140.7,-0.065905005,0.071981005,256,256,1, ,1,1,1,1,1,1,1,1
000097_-75.0_BBR, ,24.6854,-95.0323,0,-75,-0.053907005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000097_-137.0_BBR, ,24.6854,-157.0323,0,-137,-0.053907005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000097_-89.5_BBR, ,24.6854,-109.5323,0,-89.5,-0.053907005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000097_140.7_BBR, ,24.6854,120.6677,0,140.7,-0.053907005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000098_-75.0_BBR, ,24.5791,-90.3614,0,-75,-0.041909005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000098_-137.0_BBR, ,24.5791,-152.3614,0,-137,-0.041909005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000098_-89.5_BBR, ,24.5791,-104.8614,0,-89.5,-0.041909005,0.071981005,256,256,1, ,1,1,1,1,1,1,1,1
000098_140.7_BBR, ,24.5791,125.3386,0,140.7,-0.041909005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000099_-75.0_BBR, ,24.5026,-85.8563,0,-75,-0.029911005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000099_-137.0_BBR, ,24.5026,-147.8563,0,-137,-0.029911005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000099_-89.5_BBR, ,24.5026,-100.3563,0,-89.5,-0.029911005,0.071981005,256,256,1, ,1,1,1,1,1,1,1,1
000099_140.7_BBR, ,24.5026,129.8437,0,140.7,-0.029911005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000100_-75.0_BBR, ,24.453,-81.4604,0,-75,-0.017913005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000100_-137.0_BBR, ,24.453,-143.4604,0,-137,-0.017913005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000100_-89.5_BBR, ,24.453,-95.9604,0,-89.5,-0.017913005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000100_140.7_BBR, ,24.453,134.2396,0,140.7,-0.017913005,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000101_-75.0_BBR, ,24.4287,-77.1266,0,-75,-0.005915006,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000101_-137.0_BBR, ,24.4287,-139.1266,0,-137,-0.005915006,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000101_-89.5_BBR, ,24.4287,-91.6266,0,-89.5,-0.005915006,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000101_140.7_BBR, ,24.4287,138.5733,0,140.7,-0.005915006,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000102_-75.0_BBR, ,24.4289,-72.8129,0,-75,0.006082995,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000102_-137.0_BBR, ,24.4289,-134.8129,0,-137,0.006082995,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000102_-89.5_BBR, ,24.4289,-87.3129,0,-89.5,0.006082995,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000102_140.7_BBR, ,24.4289,142.8871,0,140.7,0.006082995,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000103_-75.0_BBR, ,24.4536,-68.4786,0,-75,0.018080995,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000103_-137.0_BBR, ,24.4536,-130.4786,0,-137,0.018080995,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
000103_-89.5_BBR, ,24.4536,-82.9786,0,-89.5,0.018080995,0.071981005,256,256,1, ,1, ,1,1,1,1,1,1
